"","AOP ID","KE ID","Molecular Pathways"
"1729","450","57","GO:0046903"
"1730","450","57","GO:0046903"
"1731","451","61","GO:0006635"
"1732","451","61","GO:0006635"
"1733","451","58","GO:0006635"
"1734","451","57","GO:0006635"
"1735","451","58","GO:0006635"
"1736","451","57","GO:0006635"
"1737","454","58","GO:0009058"
"1738","454","58","GO:0009058"
"1739","454","58","GO:0009058"
"1740","454","58","GO:0009058"
"1741","454","60","GO:0009058"
"1742","454","60","GO:0009058"
"1743","454","60","GO:0009058"
"1744","454","60","GO:0009058"
"1745","454","58","GO:0009058"
"1746","454","58","GO:0009058"
"1747","454","58","GO:0009058"
"1748","454","58","GO:0009058"
"1749","454","60","GO:0009058"
"1750","454","60","GO:0009058"
"1751","454","60","GO:0009058"
"1752","454","60","GO:0009058"
"1753","456","58","CONSTITUTIVE ANDROSTANE RECEPTOR PATHWAY"
"1754","456","58","CONSTITUTIVE ANDROSTANE RECEPTOR PATHWAY"
"1755","457","62","CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP"""
"1756","457","58","CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP"""
"1757","457","62","CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP"""
"1758","457","62","CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP"""
"1759","457","62","CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP"""
"1760","457","58","CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP"""
"1761","457","58","CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP"""
"1762","457","58","CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP"""
"1763","458","61","GO:0006633"
"1764","458","58","GO:0006633"
"1765","458","58","GO:0006633"
"1766","458","61","GO:0006633"
"1767","458","61","GO:0006633"
"1768","458","58","GO:0006633"
"1769","458","58","GO:0006633"
"1770","458","61","GO:0006633"
"1771","459","517","ABNORMALITY OF THE LIVER"
"1772","459","36","ABNORMALITY OF THE LIVER"
"1773","459","57","ABNORMALITY OF THE LIVER"
"1774","459","61","ABNORMALITY OF THE LIVER"
"1775","459","518","ABNORMALITY OF THE LIVER"
"1776","459","517","ABNORMALITY OF THE LIVER"
"1777","459","285","ABNORMALITY OF THE LIVER"
"1778","459","232","ABNORMALITY OF THE LIVER"
"1779","459","62","ABNORMALITY OF THE LIVER"
"1780","459","232","ABNORMALITY OF THE LIVER"
"1781","459","58","ABNORMALITY OF THE LIVER"
"1782","459","494","ABNORMALITY OF THE LIVER"
"1783","459","213","ABNORMALITY OF THE LIVER"
"1784","459","58","ABNORMALITY OF THE LIVER"
"1785","459","318","ABNORMALITY OF THE LIVER"
"1786","459","529","ABNORMALITY OF THE LIVER"
"1787","459","213","ABNORMALITY OF THE LIVER"
"1788","459","57","ABNORMALITY OF THE LIVER"
"1789","459","529","ABNORMALITY OF THE LIVER"
"1790","459","285","ABNORMALITY OF THE LIVER"
"1791","459","60","ABNORMALITY OF THE LIVER"
"1792","459","494","ABNORMALITY OF THE LIVER"
"1793","459","518","ABNORMALITY OF THE LIVER"
"1794","459","318","ABNORMALITY OF THE LIVER"
"1795","459","60","ABNORMALITY OF THE LIVER"
"1796","459","62","ABNORMALITY OF THE LIVER"
"1797","459","61","ABNORMALITY OF THE LIVER"
"1798","459","36","ABNORMALITY OF THE LIVER"
"1799","459","517","ABNORMALITY OF THE LIVER"
"1800","459","36","ABNORMALITY OF THE LIVER"
"1801","459","57","ABNORMALITY OF THE LIVER"
"1802","459","61","ABNORMALITY OF THE LIVER"
"1803","459","518","ABNORMALITY OF THE LIVER"
"1804","459","517","ABNORMALITY OF THE LIVER"
"1805","459","285","ABNORMALITY OF THE LIVER"
"1806","459","232","ABNORMALITY OF THE LIVER"
"1807","459","62","ABNORMALITY OF THE LIVER"
"1808","459","232","ABNORMALITY OF THE LIVER"
"1809","459","58","ABNORMALITY OF THE LIVER"
"1810","459","494","ABNORMALITY OF THE LIVER"
"1811","459","213","ABNORMALITY OF THE LIVER"
"1812","459","58","ABNORMALITY OF THE LIVER"
"1813","459","318","ABNORMALITY OF THE LIVER"
"1814","459","529","ABNORMALITY OF THE LIVER"
"1815","459","213","ABNORMALITY OF THE LIVER"
"1816","459","57","ABNORMALITY OF THE LIVER"
"1817","459","529","ABNORMALITY OF THE LIVER"
"1818","459","285","ABNORMALITY OF THE LIVER"
"1819","459","60","ABNORMALITY OF THE LIVER"
"1820","459","494","ABNORMALITY OF THE LIVER"
"1821","459","518","ABNORMALITY OF THE LIVER"
"1822","459","318","ABNORMALITY OF THE LIVER"
"1823","459","60","ABNORMALITY OF THE LIVER"
"1824","459","62","ABNORMALITY OF THE LIVER"
"1825","459","61","ABNORMALITY OF THE LIVER"
"1826","459","36","ABNORMALITY OF THE LIVER"
"1827","463","58","FAS LIGAND FASL PATHWAY AND STRESS INDUCTION OF HEAT SHOCK PROTEINS HSP REGULATION"
"1828","465","58","GO:0015908"
"1829","465","60","GO:0015908"
"1830","465","57","GO:0015908"
"1831","465","57","GO:0015908"
"1832","465","58","GO:0015908"
"1833","465","60","GO:0015908"
"1834","466","57","LOW DENSITY LIPOPROTEIN RECEPTOR PARTICLE METABOLIC PROCESS"
"1835","467","57","GO:0006898"
"1836","467","57","GO:0006898"
"1837","467","462","GO:0006898"
"1838","467","462","GO:0006898"
"1839","468","58","GO:0035357"
"1840","468","58","GO:0035357"
"1841","470","58","CTOME FATTY ACYL COA BIOSYNTHESIS"
"1842","470","58","CTOME FATTY ACYL COA BIOSYNTHESIS"
"1843","477","60","CTOME SYNTHESIS OF KETONE BODIES"
"1844","477","60","CTOME SYNTHESIS OF KETONE BODIES"
"1845","478","61","NRF2 PATHWAY"
"1846","478","61","NRF2 PATHWAY"
"1847","479","61","FARNESOID X RECEPTOR PATHWAY"
"1848","479","61","FARNESOID X RECEPTOR PATHWAY"
"1849","482","61","GO:0003824"
"1850","482","61","GO:0003824"
"1851","483","61","LIVER X RECEPTOR PATHWAY"
"1852","483","61","LIVER X RECEPTOR PATHWAY"
"1853","483","61","GO:0035357"
"1854","483","61","GO:0035357"
"1855","488","63","GO:0030728"
"1856","488","63","GO:0030728"
"1857","488","63","OVULATION"
"1858","488","63","OVULATION"
"1859","49","28","GO:0006816"
"1860","49","28","GO:0006816"
"1861","49","28","GO:0006816"
"1862","49","28","GO:0006816"
"1863","491","46","ABNORMAL FORM OF THE VERTEBRAL BODIES"
"1864","491","46","ABNORMAL FORM OF THE VERTEBRAL BODIES"
"1865","493","46","GO:0006281"
"1866","493","46","GO:0006281"
"1867","495","64","GO:0042446"
"1868","495","64","GO:0042446"
"1869","496","64","ABNORMALITY OF THE LEYDIG CELLS"
"1870","496","64","ABNORMALITY OF THE LEYDIG CELLS"
"1871","496","476","ABNORMALITY OF THE LEYDIG CELLS"
"1872","496","476","ABNORMALITY OF THE LEYDIG CELLS"
"1873","496","64","GO:0006915"
"1874","496","64","GO:0006915"
"1875","496","476","GO:0006915"
"1876","496","476","GO:0006915"
"1877","50","26","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1878","50","26","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1879","51","26","REGULATION OF ATPASE ACTIVITY"
"1880","51","26","REGULATION OF ATPASE ACTIVITY"
"1881","52","12","GO:0006816"
"1882","52","12","GO:0006816"
"1883","52","13","GO:0006816"
"1884","52","13","GO:0006816"
"1885","520","70","DECREASED FERTILITY"
"1886","520","70","DECREASED FERTILITY"
"1887","520","476","DECREASED FERTILITY"
"1888","520","71","DECREASED FERTILITY"
"1889","520","476","DECREASED FERTILITY"
"1890","520","71","DECREASED FERTILITY"
"1891","520","64","DECREASED FERTILITY"
"1892","520","70","DECREASED FERTILITY"
"1893","520","64","DECREASED FERTILITY"
"1894","520","476","DECREASED FERTILITY"
"1895","520","64","DECREASED FERTILITY"
"1896","520","476","DECREASED FERTILITY"
"1897","520","70","DECREASED FERTILITY"
"1898","520","64","DECREASED FERTILITY"
"1899","520","71","DECREASED FERTILITY"
"1900","520","70","DECREASED FERTILITY"
"1901","520","476","DECREASED FERTILITY"
"1902","520","71","DECREASED FERTILITY"
"1903","520","70","DECREASED FERTILITY"
"1904","520","71","DECREASED FERTILITY"
"1905","520","64","DECREASED FERTILITY"
"1906","520","64","DECREASED FERTILITY"
"1907","520","71","DECREASED FERTILITY"
"1908","520","64","DECREASED FERTILITY"
"1909","520","476","DECREASED FERTILITY"
"1910","520","71","DECREASED FERTILITY"
"1911","520","476","DECREASED FERTILITY"
"1912","520","476","DECREASED FERTILITY"
"1913","520","70","DECREASED FERTILITY"
"1914","520","70","DECREASED FERTILITY"
"1915","520","71","DECREASED FERTILITY"
"1916","520","64","DECREASED FERTILITY"
"1917","520","70","DECREASED FERTILITY"
"1918","520","70","DECREASED FERTILITY"
"1919","520","476","DECREASED FERTILITY"
"1920","520","71","DECREASED FERTILITY"
"1921","520","476","DECREASED FERTILITY"
"1922","520","71","DECREASED FERTILITY"
"1923","520","64","DECREASED FERTILITY"
"1924","520","70","DECREASED FERTILITY"
"1925","520","64","DECREASED FERTILITY"
"1926","520","476","DECREASED FERTILITY"
"1927","520","64","DECREASED FERTILITY"
"1928","520","476","DECREASED FERTILITY"
"1929","520","70","DECREASED FERTILITY"
"1930","520","64","DECREASED FERTILITY"
"1931","520","71","DECREASED FERTILITY"
"1932","520","70","DECREASED FERTILITY"
"1933","520","476","DECREASED FERTILITY"
"1934","520","71","DECREASED FERTILITY"
"1935","520","70","DECREASED FERTILITY"
"1936","520","71","DECREASED FERTILITY"
"1937","520","64","DECREASED FERTILITY"
"1938","520","64","DECREASED FERTILITY"
"1939","520","71","DECREASED FERTILITY"
"1940","520","64","DECREASED FERTILITY"
"1941","520","476","DECREASED FERTILITY"
"1942","520","71","DECREASED FERTILITY"
"1943","520","476","DECREASED FERTILITY"
"1944","520","476","DECREASED FERTILITY"
"1945","520","70","DECREASED FERTILITY"
"1946","520","70","DECREASED FERTILITY"
"1947","520","71","DECREASED FERTILITY"
"1948","520","64","DECREASED FERTILITY"
"1949","520","70","DECREASED FERTILITY"
"1950","520","70","DECREASED FERTILITY"
"1951","520","476","DECREASED FERTILITY"
"1952","520","71","DECREASED FERTILITY"
"1953","520","476","DECREASED FERTILITY"
"1954","520","71","DECREASED FERTILITY"
"1955","520","64","DECREASED FERTILITY"
"1956","520","70","DECREASED FERTILITY"
"1957","520","64","DECREASED FERTILITY"
"1958","520","476","DECREASED FERTILITY"
"1959","520","64","DECREASED FERTILITY"
"1960","520","476","DECREASED FERTILITY"
"1961","520","70","DECREASED FERTILITY"
"1962","520","64","DECREASED FERTILITY"
"1963","520","71","DECREASED FERTILITY"
"1964","520","70","DECREASED FERTILITY"
"1965","520","476","DECREASED FERTILITY"
"1966","520","71","DECREASED FERTILITY"
"1967","520","70","DECREASED FERTILITY"
"1968","520","71","DECREASED FERTILITY"
"1969","520","64","DECREASED FERTILITY"
"1970","520","64","DECREASED FERTILITY"
"1971","520","71","DECREASED FERTILITY"
"1972","520","64","DECREASED FERTILITY"
"1973","520","476","DECREASED FERTILITY"
"1974","520","71","DECREASED FERTILITY"
"1975","520","476","DECREASED FERTILITY"
"1976","520","476","DECREASED FERTILITY"
"1977","520","70","DECREASED FERTILITY"
"1978","520","70","DECREASED FERTILITY"
"1979","520","71","DECREASED FERTILITY"
"1980","520","64","DECREASED FERTILITY"
"1981","55","13","REGULATION OF CELL DEATH"
"1982","55","266","REGULATION OF CELL DEATH"
"1983","55","325","REGULATION OF CELL DEATH"
"1984","55","268","REGULATION OF CELL DEATH"
"1985","55","268","REGULATION OF CELL DEATH"
"1986","55","17","REGULATION OF CELL DEATH"
"1987","55","281","REGULATION OF CELL DEATH"
"1988","55","144","REGULATION OF CELL DEATH"
"1989","55","48","REGULATION OF CELL DEATH"
"1990","55","278","REGULATION OF CELL DEATH"
"1991","55","324","REGULATION OF CELL DEATH"
"1992","55","490","REGULATION OF CELL DEATH"
"1993","55","273","REGULATION OF CELL DEATH"
"1994","55","273","REGULATION OF CELL DEATH"
"1995","55","264","REGULATION OF CELL DEATH"
"1996","55","278","REGULATION OF CELL DEATH"
"1997","55","494","REGULATION OF CELL DEATH"
"1998","55","12","REGULATION OF CELL DEATH"
"1999","55","265","REGULATION OF CELL DEATH"
"2000","55","326","REGULATION OF CELL DEATH"
"2001","55","281","REGULATION OF CELL DEATH"
"2002","55","530","REGULATION OF CELL DEATH"
"2003","55","326","REGULATION OF CELL DEATH"
"2004","55","38","REGULATION OF CELL DEATH"
"2005","55","17","REGULATION OF CELL DEATH"
"2006","55","377","REGULATION OF CELL DEATH"
"2007","55","144","REGULATION OF CELL DEATH"
"2008","55","264","REGULATION OF CELL DEATH"
"2009","55","324","REGULATION OF CELL DEATH"
"2010","55","479","REGULATION OF CELL DEATH"
"2011","55","377","REGULATION OF CELL DEATH"
"2012","55","38","REGULATION OF CELL DEATH"
"2013","55","494","REGULATION OF CELL DEATH"
"2014","55","325","REGULATION OF CELL DEATH"
"2015","55","479","REGULATION OF CELL DEATH"
"2016","55","13","REGULATION OF CELL DEATH"
"2017","55","530","REGULATION OF CELL DEATH"
"2018","55","266","REGULATION OF CELL DEATH"
"2019","55","265","REGULATION OF CELL DEATH"
"2020","55","12","REGULATION OF CELL DEATH"
"2021","55","490","REGULATION OF CELL DEATH"
"2022","55","48","REGULATION OF CELL DEATH"
"2023","559","79","GO:0015464"
"2024","559","87","GO:0015464"
"2025","559","178","GO:0015464"
"2026","559","90","GO:0015464"
"2027","559","90","GO:0015464"
"2028","559","88","GO:0015464"
"2029","559","89","GO:0015464"
"2030","559","87","GO:0015464"
"2031","559","80","GO:0015464"
"2032","559","89","GO:0015464"
"2033","559","78","GO:0015464"
"2034","559","88","GO:0015464"
"2035","559","78","GO:0015464"
"2036","559","77","GO:0015464"
"2037","559","79","GO:0015464"
"2038","559","77","GO:0015464"
"2039","559","178","GO:0015464"
"2040","559","80","GO:0015464"
"2041","560","81","ABNORMAL SOCIAL BEHAVIOR"
"2042","560","77","ABNORMAL SOCIAL BEHAVIOR"
"2043","560","89","ABNORMAL SOCIAL BEHAVIOR"
"2044","560","88","ABNORMAL SOCIAL BEHAVIOR"
"2045","560","182","ABNORMAL SOCIAL BEHAVIOR"
"2046","560","180","ABNORMAL SOCIAL BEHAVIOR"
"2047","560","180","ABNORMAL SOCIAL BEHAVIOR"
"2048","560","89","ABNORMAL SOCIAL BEHAVIOR"
"2049","560","183","ABNORMAL SOCIAL BEHAVIOR"
"2050","560","85","ABNORMAL SOCIAL BEHAVIOR"
"2051","560","88","ABNORMAL SOCIAL BEHAVIOR"
"2052","560","87","ABNORMAL SOCIAL BEHAVIOR"
"2053","560","87","ABNORMAL SOCIAL BEHAVIOR"
"2054","560","85","ABNORMAL SOCIAL BEHAVIOR"
"2055","560","183","ABNORMAL SOCIAL BEHAVIOR"
"2056","560","77","ABNORMAL SOCIAL BEHAVIOR"
"2057","560","182","ABNORMAL SOCIAL BEHAVIOR"
"2058","560","81","ABNORMAL SOCIAL BEHAVIOR"
"2059","565","78","GO:0019098"
"2060","565","82","GO:0019098"
"2061","565","78","GO:0019098"
"2062","565","90","GO:0019098"
"2063","565","78","GO:0019098"
"2064","565","90","GO:0019098"
"2065","565","82","GO:0019098"
"2066","565","90","GO:0019098"
"2067","565","90","GO:0019098"
"2068","565","82","GO:0019098"
"2069","565","82","GO:0019098"
"2070","565","78","GO:0019098"
"2071","57","1","GO:0008283"
"2072","57","1","GO:0008283"
"2073","570","80","GO:0009611"
"2074","570","80","GO:0009611"
"2075","571","80","GO:0007568"
"2076","571","80","GO:0007568"
"2077","573","81","OXIDATIVE STRESS"
"2078","573","81","OXIDATIVE STRESS"
"2079","573","81","OXIDATIVE STRESS"
"2080","573","81","OXIDATIVE STRESS"
"2081","574","81","REGULATION OF APPETITE"
"2082","574","81","REGULATION OF APPETITE"
"2083","577","84","HEART DEVELOPMENT"
"2084","577","84","HEART DEVELOPMENT"
"2085","578","86","GO:0046562"
"2086","578","86","GO:0046562"
"2087","579","86","GO:0050665"
"2088","579","86","GO:0050665"
"2089","584","197","REGULATION OF SODIUM ION TRANSPORT"
"2090","584","93","REGULATION OF SODIUM ION TRANSPORT"
"2091","584","91","REGULATION OF SODIUM ION TRANSPORT"
"2092","584","93","REGULATION OF SODIUM ION TRANSPORT"
"2093","584","94","REGULATION OF SODIUM ION TRANSPORT"
"2094","584","553","REGULATION OF SODIUM ION TRANSPORT"
"2095","584","91","REGULATION OF SODIUM ION TRANSPORT"
"2096","584","197","REGULATION OF SODIUM ION TRANSPORT"
"2097","584","93","REGULATION OF SODIUM ION TRANSPORT"
"2098","584","94","REGULATION OF SODIUM ION TRANSPORT"
"2099","584","553","REGULATION OF SODIUM ION TRANSPORT"
"2100","584","91","REGULATION OF SODIUM ION TRANSPORT"
"2101","584","94","REGULATION OF SODIUM ION TRANSPORT"
"2102","584","94","REGULATION OF SODIUM ION TRANSPORT"
"2103","584","197","REGULATION OF SODIUM ION TRANSPORT"
"2104","584","93","REGULATION OF SODIUM ION TRANSPORT"
"2105","584","553","REGULATION OF SODIUM ION TRANSPORT"
"2106","584","91","REGULATION OF SODIUM ION TRANSPORT"
"2107","584","197","REGULATION OF SODIUM ION TRANSPORT"
"2108","584","553","REGULATION OF SODIUM ION TRANSPORT"
"2109","586","91","LOCOMOTORY BEHAVIOR"
"2110","586","93","LOCOMOTORY BEHAVIOR"
"2111","586","95","LOCOMOTORY BEHAVIOR"
"2112","586","95","LOCOMOTORY BEHAVIOR"
"2113","586","93","LOCOMOTORY BEHAVIOR"
"2114","586","91","LOCOMOTORY BEHAVIOR"
"2115","590","546","CTOME CELLULAR RESPONSE TO HYPOXIA"
"2116","590","94","CTOME CELLULAR RESPONSE TO HYPOXIA"
"2117","590","94","CTOME CELLULAR RESPONSE TO HYPOXIA"
"2118","590","546","CTOME CELLULAR RESPONSE TO HYPOXIA"
"2119","591","94","INCREASED HEMOGLOBIN"
"2120","591","94","INCREASED HEMOGLOBIN"
"2121","593","95","REGULATION OF POTASSIUM ION TRANSPORT"
"2122","593","555","REGULATION OF POTASSIUM ION TRANSPORT"
"2123","593","95","REGULATION OF POTASSIUM ION TRANSPORT"
"2124","593","555","REGULATION OF POTASSIUM ION TRANSPORT"
"2125","598","96","REGULATION OF SODIUM ION TRANSPORT"
"2126","598","96","REGULATION OF SODIUM ION TRANSPORT"
"2127","599","96","GO:0051899"
"2128","599","96","GO:0051899"
"2129","600","96","GO:0007269"
"2130","600","96","GO:0007269"
"2131","601","96","GO:0006936"
"2132","601","96","GO:0006936"
"2133","602","96","HYPERACTIVITY"
"2134","602","96","HYPERACTIVITY"
"2135","602","96","HYPERACTIVITY"
"2136","602","96","HYPERACTIVITY"
"2137","602","96","HYPERACTIVITY"
"2138","602","96","HYPERACTIVITY"
"2139","613","10","PSYCHOGENIC NON EPILEPTIC SEIZURE"
"2140","613","10","PSYCHOGENIC NON EPILEPTIC SEIZURE"
"2141","616","10","GO:0051899"
"2142","616","10","GO:0051899"
"2143","618","450","GO:0099536"
"2144","618","471","GO:0099536"
"2145","618","48","GO:0099536"
"2146","618","450","GO:0099536"
"2147","618","471","GO:0099536"
"2148","618","48","GO:0099536"
"2149","618","450","GO:0099536"
"2150","618","471","GO:0099536"
"2151","618","48","GO:0099536"
"2152","618","450","GO:0099536"
"2153","618","471","GO:0099536"
"2154","618","48","GO:0099536"
"2155","622","97","GO:0040011"
"2156","622","97","GO:0040011"
"2157","625",NA,"GO:0040011"
"2158","626","195","GO:0001820"
"2159","626","203","GO:0001820"
"2160","626","204","GO:0001820"
"2161","626","195","GO:0001820"
"2162","626","97","GO:0001820"
"2163","626","97","GO:0001820"
"2164","626","98","GO:0001820"
"2165","626","98","GO:0001820"
"2166","626","204","GO:0001820"
"2167","626","203","GO:0001820"
"2168","627","98","SEROTONIN AND ANXIETY"
"2169","627","98","SEROTONIN AND ANXIETY"
"2170","633","99","UPPER MOTOR NEURON DYSFUNCTION"
"2171","633","99","UPPER MOTOR NEURON DYSFUNCTION"
"2172","635","99","GO:0040011"
"2173","635","99","GO:0040011"
"2174","636/592",NA,"YOUNG ADULT ONSET"
"2175","638","99","RESPONSE TO HISTAMINE"
"2176","638","99","RESPONSE TO HISTAMINE"
"2177","64","10","GO:0022851"
"2178","64","10","GO:0022851"
"2179","657","68","GO:0061370"
"2180","657","66","GO:0061370"
"2181","657","68","GO:0061370"
"2182","657","68","GO:0061370"
"2183","657","68","GO:0061370"
"2184","657","66","GO:0061370"
"2185","657","66","GO:0061370"
"2186","657","66","GO:0061370"
"2187","663","89","GO:0030545"
"2188","663","90","GO:0030545"
"2189","663","90","GO:0030545"
"2190","663","88","GO:0030545"
"2191","663","88","GO:0030545"
"2192","663","88","GO:0030545"
"2193","663","89","GO:0030545"
"2194","663","88","GO:0030545"
"2195","663","90","GO:0030545"
"2196","663","89","GO:0030545"
"2197","663","89","GO:0030545"
"2198","663","90","GO:0030545"
"2199","664","80","GO:0006281"
"2200","664","80","GO:0006281"
"2201","667","10","REGULATION OF CHLORIDE TRANSPORT"
"2202","667","10","REGULATION OF CHLORIDE TRANSPORT"
"2203","667","10","REGULATION OF CHLORIDE TRANSPORT"
"2204","667","10","REGULATION OF CHLORIDE TRANSPORT"
"2205","667","10","REGULATION OF CHLORIDE TRANSPORT"
"2206","667","10","REGULATION OF CHLORIDE TRANSPORT"
"2207","669","10","GO:0007268"
"2208","669","10","GO:0007268"
"2209","671","100","PROSTAGLANDIN SYNTHESIS AND REGULATION"
"2210","671","101","PROSTAGLANDIN SYNTHESIS AND REGULATION"
"2211","671","100","PROSTAGLANDIN SYNTHESIS AND REGULATION"
"2212","671","101","PROSTAGLANDIN SYNTHESIS AND REGULATION"
"2213","672","100","GO:0001516"
"2214","672","100","GO:0001516"
"2215","673","100","REPRODUCTIVE BEHAVIOR"
"2216","673","100","REPRODUCTIVE BEHAVIOR"
"2217","674","100","MATING BEHAVIOR"
"2218","674","100","MATING BEHAVIOR"
"2219","674","101","MATING BEHAVIOR"
"2220","674","101","MATING BEHAVIOR"
"2221","675","101","GO:0000003"
"2222","675","100","GO:0000003"
"2223","675","100","GO:0000003"
"2224","675","103","GO:0000003"
"2225","675","63","GO:0000003"
"2226","675","100","GO:0000003"
"2227","675","101","GO:0000003"
"2228","675","63","GO:0000003"
"2229","675","102","GO:0000003"
"2230","675","63","GO:0000003"
"2231","675","103","GO:0000003"
"2232","675","101","GO:0000003"
"2233","675","101","GO:0000003"
"2234","675","103","GO:0000003"
"2235","675","63","GO:0000003"
"2236","675","100","GO:0000003"
"2237","675","102","GO:0000003"
"2238","675","103","GO:0000003"
"2239","675","102","GO:0000003"
"2240","675","102","GO:0000003"
"2241","678","101","GPCRS CLASS C METABOTROPIC GLUTAMATE PHEROMONE"
"2242","678","101","GPCRS CLASS C METABOTROPIC GLUTAMATE PHEROMONE"
"2243","68","319","GO:0032964"
"2244","68","173","GO:0032964"
"2245","68","144","GO:0032964"
"2246","68","144","GO:0032964"
"2247","68","173","GO:0032964"
"2248","68","382","GO:0032964"
"2249","68","38","GO:0032964"
"2250","68","382","GO:0032964"
"2251","68","319","GO:0032964"
"2252","68","241","GO:0032964"
"2253","68","241","GO:0032964"
"2254","68","38","GO:0032964"
"2255","681","101","GO:0001516"
"2256","681","101","GO:0001516"
"2257","682","10","DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV"
"2258","682","10","DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV"
"2259","685","63","ABNORMALITY OF THE OVARY"
"2260","685","63","ABNORMALITY OF THE OVARY"
"2261","687","102","ABNORMAL HYPOTHALAMUS PHYSIOLOGY"
"2262","687","103","ABNORMAL HYPOTHALAMUS PHYSIOLOGY"
"2263","687","102","ABNORMAL HYPOTHALAMUS PHYSIOLOGY"
"2264","687","103","ABNORMAL HYPOTHALAMUS PHYSIOLOGY"
"2265","689","102","HYPOTHALAMIC GONADOTROPIN RELEASING HORMONE DEFICIENCY"
"2266","689","102","HYPOTHALAMIC GONADOTROPIN RELEASING HORMONE DEFICIENCY"
"2267","689","103","HYPOTHALAMIC GONADOTROPIN RELEASING HORMONE DEFICIENCY"
"2268","689","103","HYPOTHALAMIC GONADOTROPIN RELEASING HORMONE DEFICIENCY"
"2269","690","103","DECREASED CIRCULATING LUTEINIZING HORMONE LEVEL"
"2270","690","102","DECREASED CIRCULATING LUTEINIZING HORMONE LEVEL"
"2271","690","102","DECREASED CIRCULATING LUTEINIZING HORMONE LEVEL"
"2272","690","103","DECREASED CIRCULATING LUTEINIZING HORMONE LEVEL"
"2273","691","103","STEROID HORMONE MEDIATED SIGNALING PATHWAY"
"2274","691","102","STEROID HORMONE MEDIATED SIGNALING PATHWAY"
"2275","691","102","STEROID HORMONE MEDIATED SIGNALING PATHWAY"
"2276","691","103","STEROID HORMONE MEDIATED SIGNALING PATHWAY"
"2277","692","103","GO:0003707"
"2278","692","103","GO:0003707"
"2279","692","102","GO:0003707"
"2280","692","102","GO:0003707"
"2281","692","102","GO:0003707"
"2282","692","103","GO:0003707"
"2283","692","103","GO:0003707"
"2284","692","102","GO:0003707"
"2285","693","102","ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL"
"2286","693","558","ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL"
"2287","693","102","ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL"
"2288","693","558","ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL"
"2289","694","102","G OOCYTE MEIOSIS"
"2290","694","102","G OOCYTE MEIOSIS"
"2291","695","103","REGULATION OF SPINDLE CHECKPOINT"
"2292","695","103","REGULATION OF SPINDLE CHECKPOINT"
"2293","696","103","GO:0007059"
"2294","696","103","GO:0007059"
"2295","697","104","GO:0005216"
"2296","697","104","GO:0005216"
"2297","697","104","GO:0005216"
"2298","697","104","GO:0005216"
"2299","698","552","GO:0001508"
"2300","698","553","GO:0001508"
"2301","698","559","GO:0001508"
"2302","698","553","GO:0001508"
"2303","698","104","GO:0001508"
"2304","698","104","GO:0001508"
"2305","698","559","GO:0001508"
"2306","698","552","GO:0001508"
"2307","699","104","ABNORMAL CARDIAC TEST"
"2308","699","104","ABNORMAL CARDIAC TEST"
"2309","708","105","ABNORMAL CORNEAL EPITHELIUM MORPHOLOGY"
"2310","708","105","ABNORMAL CORNEAL EPITHELIUM MORPHOLOGY"
"2311","709","105","RENAL TUBULAR DYSFUNCTION"
"2312","709","257","RENAL TUBULAR DYSFUNCTION"
"2313","709","105","RENAL TUBULAR DYSFUNCTION"
"2314","709","437","RENAL TUBULAR DYSFUNCTION"
"2315","709","258","RENAL TUBULAR DYSFUNCTION"
"2316","709","437","RENAL TUBULAR DYSFUNCTION"
"2317","709","257","RENAL TUBULAR DYSFUNCTION"
"2318","709","256","RENAL TUBULAR DYSFUNCTION"
"2319","709","258","RENAL TUBULAR DYSFUNCTION"
"2320","709","256","RENAL TUBULAR DYSFUNCTION"
"2321","710","105","GO:0050673"
"2322","710","116","GO:0050673"
"2323","710","105","GO:0050673"
"2324","710","116","GO:0050673"
"2325","713","105","RENAL TUBULAR DYSFUNCTION"
"2326","713","116","RENAL TUBULAR DYSFUNCTION"
"2327","713","105","RENAL TUBULAR DYSFUNCTION"
"2328","713","116","RENAL TUBULAR DYSFUNCTION"
"2329","713","105","RENAL TUBULAR DYSFUNCTION"
"2330","713","105","RENAL TUBULAR DYSFUNCTION"
"2331","713","105","RENAL TUBULAR DYSFUNCTION"
"2332","713","116","RENAL TUBULAR DYSFUNCTION"
"2333","713","116","RENAL TUBULAR DYSFUNCTION"
"2334","713","105","RENAL TUBULAR DYSFUNCTION"
