"","17#-1","21#-1","25#-1","25#-2","25#-3","25#-4","27#-1","3#-1","34#-1","38#-1","4#-1","40#-1","41#-1","47#-1","60#-1","60#-2","60#-3","60#-4","7#-1","70#-1","BPA-1","BPA-2","BPA-3","BPA-4","BPAF-1","BPE-1","BPS-1","NP1-1","NP10-1","NP5-1","NP9-1","P8-1","P8-2","P8-3","P8-4","TCDD-1","TCDD-2","TCDD-3","TCDD-4"
"GLOMERULAR SCLEROSIS",6,0.362540464496317,6,6,0.611251333455844,6,6,6,-0.678837548255978,6,6,6,-3.07419537218611,1.59947268842262,6,6,-0.163336208000956,0.351589748350302,-0.886247296132928,6,6,-0.982335758873797,-0.190178172678222,6,-2.50377444505952,6,6,0.931926406012969,6,6,6,6,2.11434062650769,6,1.56428571676754,6,6,6,6
"HEPATOCELLULAR CARCINOMA",6,0.907965127285536,0.177095021060965,-3.21851776001282,6,0.244381438509328,6,6,-1.22566837550416,6,6,0.0921596441703621,6,6,-0.11694133563903,-4.68581039970023,-0.781613018495781,0.328621516576241,6,6,-2.82471260307358,6,-0.223133461789006,6,-2.26156032678967,6,6,6,0.345001992895024,6,6,6,6,6,1.12182876981628,-3.90352140155556,-4.06095037723883,-4.36983515905751,6
"HYPERACTIVITY",-1.02321958357506,0.807099941909007,-0.144371851683452,0.81388938182614,-0.548544867899466,0.190441496948692,6,6,-0.574509703493054,-3.87979915760435,0.548405652846637,-0.0188426418650108,6,1.51964798252033,-1.44361061994376,6,-0.812636053034176,0.00575301154182205,-1.12344771681984,-0.897904644895411,-2.89562263052442,-0.683481530977148,0.126765938654688,0.849193523635648,-3.10884412079302,6,0.274944166603054,0.998627506805316,0.0495255918371414,6,1.71528370413943,6,1.76043311010342,1.82871537144695,0.292699412600004,-3.68471049496035,-4.26228255081083,-4.93637393972402,-3.72823311615099
"HYPERTENSION ASSOCIATED WITH PHEOCHROMOCYTOMA",6,0.885592036725812,6,6,6,6,6,6,-0.388160825045064,6,6,6,6,6,6,6,6,0.314288588995711,6,6,6,6,6,6,-2.66180422351128,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"HYPOTHALAMIC GONADOTROPIN RELEASING HORMONE DEFICIENCY",6,6,0.513949907996828,6,6,6,6,6,6,6,6,0.0214212583604501,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"IMMUNOLOGIC HYPERSENSITIVITY",-1.78811974564963,0.690662446696216,0.198755028448949,-3.07308614630886,6,-0.623768907650906,6,6,-0.614405146856727,6,6,-0.477755545105822,6,6,6,6,-0.521310331610908,-0.0264409825006342,-1.37930329095418,-0.407797638958814,6,-1.00313564239531,-0.525881120717109,6,6,6,6,6,0.131570939390628,0.25673940002195,6,6,6,2.17847988491597,0.359203025043436,-5.03939445411077,6,-3.70815831714474,6
"INCREASED CIRCULATING PROLACTIN CONCENTRATION",6,1.04672581484789,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.49833898631707,-1.12965876651446,6,6,6,-0.613475849211777,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"INCREASED HEMOGLOBIN",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-2.13085925091928,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"INCREASED PULMONARY VASCULAR RESISTANCE",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.256808098585288,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"INCREASED SERUM SEROTONIN",6,0.662051826874689,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"INCREASED SUSCEPTIBILITY TO FRACTURES",-0.585214025827097,0.594179561327524,0.0122085576718185,-1.28255103422963,0.32946887406965,0.661758781944275,6,6,-0.7351065644314,6,6,1.15662484669304,-1.54144350832095,1.09101271577906,6,-3.04143741314184,-0.485488405095672,0.0344703781990424,-1.57289606388149,6,0.00894950984064601,-1.09706088301979,0.202020347374233,0.905306894311098,-3.06582119285815,6,1.13342463575193,1.07267098822462,-0.176625601503764,6,0.970915028129202,6,1.86261895017281,0.952821980779829,1.14693682513805,-4.35280131047454,6,-4.26745821105334,6
"LIPID ACCUMULATION IN HEPATOCYTES",6,0.991169738750781,0.649381865007158,-2.05201391722819,0.835736584777086,6,6,6,6,6,6,-1.35146715874261,-1.01416395413632,6,6,6,-0.0305755591021992,0.0901206239401045,6,6,6,-0.575008814157642,-0.410198292586353,6,-3.51050853395005,0.083975298131948,6,0.782878539883636,-0.724623417866851,6,6,6,2.07670964468939,1.36329969994242,1.92965313602988,-4.70913089390621,6,6,6
"MALE REPRODUCTIVE SYSTEM NEOPLASM",6,0.576045939373807,0.462819760598564,6,6,-0.242036822274513,6,6,-1.10640905605922,6,6,6,6,6,6,6,-0.767269389033661,6,6,6,6,-0.576415984711199,0.134719827257954,-0.228274435950986,-2.65036397098474,6,6,6,-1.40257894349838,6,1.33948931378404,6,6,6,0.998452127582245,6,6,6,6
"MORTALITY AGING",6,0.88513990114431,0.738291736816508,6,6,6,6,6,-0.538048567641758,6,0.709090765948786,0.482564070876415,6,1.1103489685949,6,6,6,-1.06852810287442,-0.708668105373884,6,-0.6001799910524,-0.670115413915904,0.162189815507878,6,-2.14679309728817,6,6,1.27365472156737,-0.828747943582963,6,6,6,1.97465672781721,0.686948880501639,1.48959629683899,6,6,-4.7265424559762,6
"NEOPLASM OF THE SKIN",6,0.207387119040411,-0.0443332850281011,0.289900538504435,6,0.502173917785735,6,6,-0.152874212676337,6,6,1.70122601388668,6,0.805821583649552,6,6,-0.677006546084437,-0.128709846845504,6,-0.389243835660911,6,-0.241409960096978,-0.0260613600177106,6,-3.2381118191438,6,6,1.05145303724854,6,0.433490660073442,6,6,6,6,6,6,6,-4.9202698329052,6
"NEURODEGENERATION",6,-0.00228091038471896,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0966010855956918,6,6,6,6,6,6,6,6,6,6,6,6,1.14593848628672,6,6,0.0714502522117198,0.851003400072561,6,6,6,6
"PANCREATIC HYPOPLASIA",6,1.26472364661811,0.548562294524699,0.817437963401168,0.235157814946102,6,6,6,6,6,6,6,6,6,6,6,6,-0.117660519862617,6,6,6,6,-0.284276798071941,6,6,-1.48418608480133,6,6,-0.252218085415303,6,6,6,6,1.57920377709125,6,6,6,6,6
"PARALYSIS",6,0.661480561995354,6,-2.3898333046347,0.813324835292438,6,6,6,-1.4902391042562,0.240199676492536,6,-1.21114503741362,6,6,6,-2.67505248544426,-0.766155520386361,0.080773519469584,6,6,6,-0.924915198287831,0.143691639797844,6,-2.84912530614216,6,6,6,6,6,6,6,6,1.7140250887258,0.447674314876473,6,6,6,6
"PERICARDIAL EFFUSION",6,6,6,6,6,6,6,6,6,6,6,6,6,1.69989748772384,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.0027394900661916,6,6,6,6,6,0.549269694151931,6,6,6,6
"PROGRESSIVE HEARING IMPAIRMENT",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.78441761472967,6,6,6,6
"PROLONGED NEONATAL JAUNDICE",6,6,-0.0501469671739123,6,6,6,6,6,6,6,6,6,6,6,6,6,-1.11145967480886,-0.0805835078436183,6,6,6,6,-0.060114005298867,6,6,6,6,6,6,6,6,6,6,6,6,-4.18950892996182,6,6,6
"PSYCHOGENIC NON EPILEPTIC SEIZURE",6,0.572910290335053,6,6,0.968706919473239,6,6,6,-0.307939936837352,6,6,6,6,1.67615583932706,6,-4.18494881866627,6,-0.292141857342836,6,6,6,6,-0.139864470009414,6,-2.73729269680316,6,6,6,6,-0.0540619288877326,6,0.961836315382089,6,6,6,-3.98119247814258,-3.72556288410939,6,6
"PURE RED CELL APLASIA",6,0.808825131444579,-0.0608856383143312,6,6,0.355580897145104,6,6,0.119787517950897,6,0.701034093411115,6,6,6,6,-3.86502623474688,6,0.263457591978737,6,6,6,6,0.367124855175357,6,-2.89629652712451,6,6,0.650780957665067,0.212440721776865,0.784273522951316,6,0.878384960612501,2.06794538000739,6,6,6,6,6,6
"RENAL TUBULAR DYSFUNCTION",-0.699717247853946,0.2043501422442,-0.500411186216649,-1.55489704352025,0.379181731690605,6,-1.46816725804371,6,6,6,6,6,6,6,6,6,0.141495118665092,-0.0919428717982017,-2.49260298652822,6,6,-0.483939359574776,-0.340828500970476,0.583262626772962,-3.10438003720162,-1.61449298996305,6,6,-0.0793171481700423,6,6,1.00725002574481,1.758038444829,-0.0171875499507449,0.50236444935058,-4.06303923672505,6,-4.91450745048348,6
"SANDAL GAP",6,-0.0381011439058441,6,6,6,6,6,6,-1.12602304363026,6,1.05346022843599,6,6,0.919097499654015,6,6,6,6,6,6,6,6,0.176564372120511,6,6,6,6,6,6,6,6,6,6,0.998850303257254,6,6,6,-4.4749247378891,6
"SOMATIC MUTATION",-1.27634207233438,0.860119909966947,0.233670321462438,-2.35454667623177,0.523464930947607,-0.614138392615405,6,6,-0.957917199018585,6,0.945189791640776,-0.225952470522581,-0.531773501951833,1.44020714204938,0.251548986174038,6,-1.05867982908237,0.231600263189478,-1.1874483616409,6,-2.29791153798007,-1.40693389231175,0.0422418112525752,0.250944959031628,-2.53655692498006,6,-0.170004743740983,1.26991375560478,-0.11540169307389,0.190100283339993,-0.563715026331218,6,1.86021243818025,6,1.09310012140514,-4.56037728351558,-3.59814576536689,-3.77781169343786,6
"SQUAMOUS CELL CARCINOMA",6,1.46303549790041,0.472895480153414,6,6,6,6,6,6,6,6,6,6,6,-0.723893836663959,6,-0.312020498787329,6,6,0.207628681849234,6,6,-0.395873997947221,6,-3.48484533915586,6,6,0.64159923619085,6,0.883743629190807,6,6,1.85007155828684,6,6,6,6,6,6
"TISSUE ISCHEMIA",6,0.410540548446683,0.430389687866066,6,6,6,6,6,6,6,6,6,-0.734083029492154,6,6,6,6,-0.0444897754986556,6,6,6,-0.756161085794814,6,6,6,6,6,6,6,6,6,6,6,1.74135015717485,6,6,6,6,6
"TUBE FEEDING",6,0.780106225693718,6,-0.974747979465518,6,6,6,6,6,6,6,-0.698775202511933,6,6,6,6,6,0.00139955999303234,-1.61248607329283,6,6,-0.767733507611377,-0.484358599649279,6,-2.83056628769725,6,6,0.994403195704532,6,6,6,6,6,1.9156185776958,1.95432970479389,-4.33367354755691,6,-4.91039988254531,6
"VASCULAR CALCIFICATION",6,6,0.324442431019085,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.205704061471206,0.152286170324704,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"VENTRICULAR ARRHYTHMIA",6,6,-1.31638783188232,6,6,6,6,6,0.281195973496245,6,6,6,6,6,6,-2.61907563408454,-0.25841515382127,-0.823953628769566,6,6,6,6,-0.38982305935092,6,6,6,6,6,6,6,6,6,6,6,1.18251633882923,6,6,6,6
"YOUNG ADULT ONSET",6,0.839134349402197,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.1677160316159,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS",6,0.907261472832434,0.550015891003287,6,-0.10707817246812,0.335428706787473,6,6,6,6,6,0.051675658502263,6,1.29379528638385,6,6,6,6,6,6,6,6,6,6,6,6,-0.491606576763237,6,6,6,6,6,6,6,0.795022977014182,6,6,6,-3.64536584105014
"CTOME ACTIVATION OF BAD AND TRANSLOCATION TO MITOCHONDRIA",-0.402405769038347,0.848426012934276,6,0.0378411463893983,0.337241933215381,6,6,6,6,6,1.05496112976526,6,6,6,6,6,6,6,6,6,6,6,0.00179855941418051,6,6,6,6,0.689771993393796,6,6,6,0.676294691262702,6,6,1.37499501510202,-4.90434438084123,6,6,6
"CTOME FATTY ACYL COA BIOSYNTHESIS",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.0824709679046833,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"CTOME FOXO MEDIATED TRANSCRIPTION",-0.660755045710054,0.577047639757009,-0.115197727562391,6,6,6,6,6,6,6,6,6,6,6,6,-2.18961405465992,6,6,6,6,6,6,-0.257051911448637,6,-2.66414460760938,-1.08091277474388,-0.589176584301562,0.852962181345464,0.183814517553471,6,6,0.912073624774089,2.18328806331392,6,0.207171080893061,-3.71628795214038,-3.19991546137425,6,6
"CTOME RHO GTPASES ACTIVATE NADPH OXIDASES",6,0.625593136694265,6,6,6,6,6,6,6,6,-0.620288708078359,6,6,0.509640654959955,6,6,6,6,6,6,6,-1.15018268017643,-0.101215825432824,0.756470132203906,6,6,6,1.12058458322993,6,6,6,6,6,6,6,-4.27690186329118,6,6,6
"CTOME SIGNALING BY EGFR",6,0.648224312517326,6,6,6,6,6,6,-0.802698751065531,6,1.00746388087155,-0.127624384216718,6,1.43296187911828,6,6,6,0.126965803672467,6,6,6,6,6,6,-3.00314054244988,6,6,1.30385489091559,-0.0518999690645654,6,6,6,1.83327919430825,1.30417307787817,0.741311161196136,6,6,-5.47072325861735,6
"CTOME SYNTHESIS OF KETONE BODIES",6,0.835247837368715,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.252597411347637,6,6,6,6,6,6,6,6,6,6,6,1.34933696766371,6,6,6,6
"CTOME VEGFR2 MEDIATED CELL PROLIFERATION",6,6,6,6,6,6,6,6,6,6,6,6,6,1.13323573239852,6,6,6,0.231375153566359,6,6,6,6,-1.42175740293298,6,6,6,6,1.06257661768405,0.145134701057796,0.352999056074043,6,6,6,1.69157000862102,1.13374596360943,6,6,6,6
"ADRENERGIC RECEPTOR SIGNALING PATHWAY",6,6,6,6,0.66723024013915,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-4.88930844100947,6
"BILE ACID AND BILE SALT TRANSPORT",6,0.749622635749875,-1.32430193455663,6,6,6,6,6,6,6,6,6,6,1.60401626608311,6,6,6,-0.443342664856573,6,6,6,-0.798516887415502,6,6,6,6,6,6,6,6,6,6,2.23569189463453,6,6,-3.95385755723723,6,6,-3.47492103412369
"CELLULAR SODIUM ION HOMEOSTASIS",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1.3231966384578,-0.0264409825006342,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-4.0711567115227,6,6,-3.64511402194388
"ELECTRON TRANSPORT CHAIN",-0.442100488631712,0.236508082185255,-0.0795757688785235,-2.96982972467721,0.749624329445621,-1.19909848834807,-0.864799591551603,6,-0.64813150672855,0.117354978678832,0.543753177186086,-0.41192459251198,6,1.05498884028788,-0.947524022447183,-0.826210185497124,-0.137401574805405,-0.533923146513556,-2.36481207352551,-0.619860301164962,6,-1.92060010587651,-0.16083618956531,0.547833459984555,-2.55372612770856,-1.8573981641003,-0.490059017912955,0.280463543519919,-1.1522887446403,0.73987569042188,1.45491751076804,-0.632700731752637,2.23617846988465,1.48009221372913,0.0829055294797708,-3.55804774937413,-3.72078994048381,-4.59010924240156,-3.45770443834434
"GLUTATHIONE METABOLIC PROCESS",6,0.968334162643129,0.221242372999816,6,6,-1.28556153550527,6,6,6,-0.553350470309976,0.637088502520364,6,6,6,-1.09378881835442,-2.33703325184151,-0.291085234058616,-0.329419678555033,6,6,6,6,-0.0984136921471911,6,6,6,6,1.72764493159529,6,6,1.81000025288733,1.84523905338321,6,6,6,-4.11840798103861,6,-5.20358717657932,-3.33409379844025
"HEMOGLOBIN METABOLIC PROCESS",6,1.25789824671737,6,6,6,6,6,6,6,6,6,6,6,6,6,-3.1176904787948,6,6,6,6,6,6,-0.0123170412214117,6,6,6,6,6,6,6,6,6,6,6,0.256517691569392,6,6,6,6
"JNK CASCADE",6,0.885989056072629,-0.0967426586850028,6,6,6,6,6,-1.37632023099631,6,0.76386262666046,6,6,6,6,-2.73124962217889,6,0.251094853816349,6,6,6,-0.334356291107109,-0.0984136921471911,6,-3.62813898539988,6,-0.629699417433824,1.18269480861197,-0.346117459352589,0.127467307527271,6,6,2.20880333250449,1.43737247725268,0.694680620725803,6,6,-5.31532325134736,-3.98338911132886
"LEYDIG CELL DIFFERENTIATION",6,0.710244872055681,6,6,6,6,6,6,0.144918408222471,6,6,6,6,6,6,6,6,6,-1.68097999213294,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"LOW DENSITY LIPOPROTEIN RECEPTOR PARTICLE METABOLIC PROCESS",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.522787460865839,0.0895413569585869,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.12542323833888,6,-0.493660705295326,6,6,6,6
"LYSOSOMAL TRANSPORT",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.983153179497609,6,6,6,6
"MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION",6,0.59343152682688,6,6,6,6,6,6,6,6,6,6,6,6,6,-3.30719795148746,6,0.0537695737338928,6,6,6,-0.847441732803068,-0.297196551990286,0.409930861840753,-2.7557304133474,6,6,1.41039339314807,6,0.134411610191931,6,6,6,6,6,6,6,6,6
"PEPTIDYL LYSINE MODIFICATION",-1.05839478603348,0.659146310545287,0.191878977105007,-1.33118310047084,6,0.201592576997803,0.208814941344706,6,-2.79099675041881,0.453987254668681,0.618957088007017,1.90891348095936,-0.420662667493593,1.1170311073983,6,-2.76549978563527,-0.619019816983736,0.110163052659364,-0.582496011281796,-0.149367446443662,-1.42686602129264,-1.04205933784866,0.224404606142966,0.314760808679259,-2.85134306959523,-0.633978871493185,-1.31426928615322,0.479051796427926,6,0.128301365048822,1.29308626185483,1.53903152963309,2.29027028467805,2.03801952158321,1.72707269763791,-4.67249746778149,6,-3.60848757785221,-3.42784235206381
"POSITIVE REGULATION OF GENE EXPRESSION",-0.727897432030571,0.606832322912386,0.452333263378422,-1.69924142831154,0.924136696486347,-1.19909848834807,6,0.466856735091336,0.251242233835635,-0.287828607492359,0.43353289890386,0.142614429890597,0.636331044454442,1.47891941027112,0.0688344210112244,-2.87454543628477,-0.576739419994499,-0.349996236586746,-1.64283475822243,-1.71041162271146,-0.652629789044275,-0.880897190557297,-0.233882233773279,0.504945429460068,-2.6505287880243,-0.382237808569066,-0.778705827563925,1.09035757351993,-0.92783552887855,0.223384555521069,1.44923525851137,0.711140857510496,2.23207410996688,1.61867399864277,1.25046606780804,-3.736792336155,-4.05524173729209,-5.18717742752992,-3.74572624987605
"PYRUVATE METABOLIC PROCESS",-0.76724252654394,0.591275275889292,0.358429536053747,-0.888228012863783,0.934668261827371,0.216892222290031,6,6,-2.81835809396096,-0.619672315368557,0.533632140299604,0.881229755438729,6,0.832247349621592,6,-3.55167641453909,-0.0797380421411869,0.110163052659364,-1.79024133978645,6,6,-0.551585106786835,0.0895908403017821,0.879230484659382,-1.68441233476797,6,-0.612994055367528,1.65243122357664,-0.517001347685682,-0.503516593040467,6,1.1505353834736,2.24336244578588,1.54393774503404,1.74405140201304,-4.43525363854804,6,-4.4542902517545,-3.86082007030347
"REGULATION OF ATPASE ACTIVITY",6,0.671631655599825,0.277994086468573,6,6,-2.38620889891985,6,6,-1.24611063426423,6,1.05200058479494,6,6,6,6,6,0.139018113794363,0.359986277898262,6,6,6,6,-0.609786975118708,0.314420827521426,-2.30740602999797,6,6,6,0.0515599689805609,6,6,6,6,6,0.565339754838832,-3.24243164376466,-3.18766412360546,6,6
"REGULATION OF NITRIC OXIDE SYNTHASE ACTIVITY",6,0.555227201109955,0.209881828763413,6,6,6,6,6,6,6,6,6,6,6,6,6,-1.01923621253972,6,6,6,6,6,0.224404606142966,6,6,6,6,1.56415507030133,6,6,6,6,6,6,0.562718985020374,6,6,6,6
"REGULATION OF PH",6,0.648611378939846,0.908316168476762,6,6,6,6,6,6,6,6,6,6,-0.461992167513995,6,6,6,0.32244430707499,-1.70940606426046,6,6,6,-0.723829141930778,6,6,6,6,1.53377780047247,0.119570510875413,6,6,6,2.23871497772002,6,0.63867072537789,-3.70901113464074,6,-4.85081186125735,6
"REGULATION OF POTASSIUM ION TRANSPORT",6,0.741227469638644,-0.824767409400378,6,6,0.216892222290031,6,6,6,6,0.631506704974242,6,6,6,6,6,6,6,6,6,6,6,-2.60139906574411,-0.193536766451785,-3.01685259783759,6,6,1.39820047494813,6,6,6,6,6,6,0.243113878099033,6,6,6,6
"REGULATION OF SODIUM ION TRANSPORT",6,0.234429509360166,0.908316168476762,6,6,6,6,6,6,6,0.700687795854592,6,6,6,6,6,-0.0934643092604043,0.352341782192203,-1.78137077163123,6,-2.85438144968467,6,0.224413502767689,0.290030188746439,6,6,6,6,6,6,6,6,6,6,0.51237393757069,6,6,-3.90776583953283,6
"REGULATION OF SPINDLE CHECKPOINT",6,0.777810677061753,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.313311411352096,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"REGULATION OF WNT SIGNALING PATHWAY",-2.05191876495109,0.234429509360166,0.331798637511664,-1.35723632572456,0.823334677623175,-0.0810012192982527,6,0.665680584209145,-1.28584616034747,6,0.565419898029477,-2.66520577360545,-0.379549257070669,1.66620622728897,-1.25620753415545,-3.02504632617822,-0.0252232519541894,0.377210951934868,-0.661319936349672,0.430657904585248,-0.611303906002261,0.383943743137749,-0.0359252959718188,0.170939160483641,-2.65780031101909,-0.409227196674171,0.314132117587351,1.39911239067383,0.107981212265863,1.01651915594843,6,6,1.37652685561135,2.03801952158321,1.56957818102642,-3.91386188310566,-4.5576493062444,-4.45411984366436,6
"RESPONSE TO NITRIC OXIDE",-0.7567009665296,0.96152620860532,-0.379363779163214,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.033281901855709,6,6,6,6,6,-0.773673523525694,6,-2.92682711549604,6,6,6,6,6,6,6,6,6,1.30257383841131,6,6,6,6
"RESPONSE TO REACTIVE OXYGEN SPECIES",-1.09924484271758,0.124949713587019,-0.498962623043922,6,0.206160795843023,-2.28748385809312,6,0.267892108540736,-0.205473310436803,0.978552482366342,0.115065280878881,6,0.489045258277001,1.98629226718306,6,-4.51804973937728,-0.115944273460753,0.394673461211838,-1.86377983478431,0.449102666305336,-1.01455724059149,0.186942427998159,-0.622642829572711,0.848717941570888,-3.02967679671161,-1.37270996488872,-0.785745847019275,1.7720654685298,6,0.501964421513532,1.41084850755046,0.0878133390994212,2.23990277745729,1.97185996151368,0.74386389799929,-3.09306660351517,-4.46248582191998,-4.88136229262896,-3.25765392706519
"SYNAPTIC TRANSMISSION GLUTAMATERGIC",6,0.114397589984008,0.54130359570895,6,0.758236913811196,6,6,6,6,6,6,6,6,6,6,6,6,6,-1.55240360256241,6,-1.78788042921893,-0.543566375406238,0.286474082060428,0.993269243706776,6,6,-1.77965492105278,1.7720654685298,6,1.17493841912693,6,6,6,6,-0.474269664671139,-3.57529749018157,6,-5.40615317992851,6
"TRIGLYCERIDE METABOLIC PROCESS",6,0.424982963235797,-0.48119284396979,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.0715788812253439,-0.0848663819984656,6,6,6,6,0.13441987303291,6,-3.25330311564863,6,6,6,-1.37277280411703,6,6,6,2.29027028467805,6,0.677249174984543,6,6,6,6
"ABNORMALITY OF THE MITOCHONDRION",-0.608034014421886,0.409698874860471,0.855258169678373,-3.22284776559271,6,6,6,6,-0.426823648041999,6,-0.0863826686480273,6,0.644443472362731,6,6,-2.48079702199055,-0.162104075914326,0.345489123347647,-2.1301862757556,-0.136689694092482,-1.8122534225458,-1.04165650634939,0.757163778548564,0.271689037647481,-3.56201239816978,6,6,0.798277181409515,6,6,0.34272624573146,6,0.509574528905605,2.18607146261059,0.184125634101679,-4.3412548284008,6,-4.51785418658646,6
"SMOOTH MUSCLE CELL PROLIFERATION",6,0.876092958475515,0.800413672224839,-1.84536706929506,6,0.00229457064563512,6,6,-0.545063629576106,6,6,6,-1.66398803086331,6,0.106620217035976,6,-0.729903744315705,-0.235055948913489,6,6,6,-0.716661185730979,0.114886398388561,0.85717737181417,-2.90450921727462,6,6,6,6,-0.540833743446339,6,6,6,1.87775011980033,1.66133631294843,6,6,-3.74119298185071,-3.15944656323505
"REGULATION OF PROTEOLYSIS",-1.00327150567238,0.220076640441348,0.0493389277165471,-1.43667337545492,0.190545242614931,0.141857185540176,-0.224070696427099,-0.329351190473552,-1.44165314429638,-1.42131387986883,0.160861995342354,-1.96186242087882,-1.72400575991884,1.52527796219253,-0.752301825107891,-1.15885413377084,-0.191593107172843,-0.0151328660705711,-1.69637601734737,0.369938496750016,-2.58320838786613,-0.911249344926206,0.282333916219831,0.08648538309073,-3.26958332330956,-0.597711251656859,-0.422771450849305,0.972620437984817,-0.617523284757348,1.13627896968188,1.96237935871913,0.324474979759256,1.76689719452237,2.25017082891932,0.705693874770873,-4.79030224298351,-4.02608136241406,-4.37672449584679,-3.93340282796887
"CTOME IKBA VARIANT LEADS TO EDA ID",6,6,0.144903883138883,6,6,0.234710736313236,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.243270405121703,6,6,6,-1.16042735326471,6,6,6,6,6,6,6,6,6,6,6,6
"REGULATION OF CELL DEATH",-0.219702559306222,0.242986665017692,0.750554116330156,-1.65386423497707,0.842954331313277,0.114876039622317,-0.434281619899324,0.654176476160689,0.174979555898335,0.56531227742369,1.06117625536153,0.219403598630085,0.850506598001171,1.22795399639662,0.35880369680999,-2.47585481582428,-0.334478871984817,-1.85523537210597,-1.86377983478431,0.369938496750016,-1.64835225208496,-0.905275621243387,-0.395326019156402,0.820746238297018,-3.52804706897408,-0.135772123089656,-0.161846617176704,0.87068456618936,0.520764693115207,-0.0964776858477568,1.91604530506071,1.03399730409556,2.26713471390921,-0.480737022241834,-0.474269664671139,-3.09113888777326,-4.47596759662202,-5.38115354524002,-3.93340282796887
"CTOME REGULATED NECROSIS",6,1.13745872892071,6,6,6,6,6,6,6,6,6,6,6,6,6,-4.64272906510163,-0.988298688011954,0.290573610427256,6,6,6,-0.697042828098174,6,6,6,6,6,6,-1.03514428290304,6,6,6,6,6,2.02751522334115,6,6,-3.68246725678536,6
"G OOCYTE MEIOSIS",-0.60498774671459,0.576787961293175,0.161666187490084,-2.00991948590291,0.934668261827371,6,6,6,6,6,0.392820323974344,6,6,1.81488533437358,6,-0.413893704294669,-0.341010844367335,6,-2.11431415870929,6,6,6,0.229728626111278,0.697623107441816,-4.07896717835203,6,6,0.928883904589394,6,6,6,1.88052845913073,6,6,1.88444182767537,-5.31039938614504,6,-5.88890782658733,-3.20363028349855
"STEROID HORMONE MEDIATED SIGNALING PATHWAY",-2.17519685400595,0.594885113778812,0.0705568118818053,-1.41325613392214,6,0.407669655471548,6,-0.511596057022222,-0.00983562790597071,6,1.03479389162651,-0.00175053548486336,-1.62053410839286,6,6,-4.64272906510163,0.045384782291588,0.356708794543039,-1.69637601734737,6,0.100784301714673,-1.47117384408928,-0.224461417413509,0.689149645298842,-2.68979431027132,6,6,0.323358953230202,6,-0.241843678831459,6,0.683019664906716,1.38926079457026,6,2.27600458278387,-4.46384809248785,6,6,6
"GLYCOLYSIS AND GLUCONEOGENESIS",6,0.884693643421783,-2.6245733093298,-3.61938294489157,-1.67747644199541,6,6,6,6,6,6,6,6,1.27283341758656,6,-0.149597788876704,-1.01282870648713,6,6,6,6,-1.19460651000313,0.151658942791654,6,-1.7489646663895,6,1.26213946324394,6,6,6,6,2.25544368251568,6,2.17384873267394,0.767281896758523,6,6,6,6
